tile_path,set_type,parent_image,row,col,tile_index
frames_dataset_tiles/train/frame_0454_tiles/frame_0454_tile_09.png,train,frame_0454,2,1,9
frames_dataset_tiles/train/frame_0454_tiles/frame_0454_tile_10.png,train,frame_0454,2,2,10
frames_dataset_tiles/train/frame_0454_tiles/frame_0454_tile_11.png,train,frame_0454,2,3,11
frames_dataset_tiles/train/frame_0454_tiles/frame_0454_tile_12.png,train,frame_0454,2,4,12
frames_dataset_tiles/train/frame_0454_tiles/frame_0454_tile_13.png,train,frame_0454,2,5,13
frames_dataset_tiles/train/frame_0454_tiles/frame_0454_tile_14.png,train,frame_0454,2,6,14
frames_dataset_tiles/train/frame_0454_tiles/frame_0454_tile_15.png,train,frame_0454,2,7,15
frames_dataset_tiles/train/frame_0454_tiles/frame_0454_tile_16.png,train,frame_0454,2,8,16
frames_dataset_tiles/train/frame_0454_tiles/frame_0454_tile_17.png,train,frame_0454,3,1,17
frames_dataset_tiles/train/frame_0454_tiles/frame_0454_tile_18.png,train,frame_0454,3,2,18
frames_dataset_tiles/train/frame_0454_tiles/frame_0454_tile_19.png,train,frame_0454,3,3,19
frames_dataset_tiles/train/frame_0454_tiles/frame_0454_tile_20.png,train,frame_0454,3,4,20
frames_dataset_tiles/train/frame_0454_tiles/frame_0454_tile_21.png,train,frame_0454,3,5,21
frames_dataset_tiles/train/frame_0454_tiles/frame_0454_tile_22.png,train,frame_0454,3,6,22
frames_dataset_tiles/train/frame_0454_tiles/frame_0454_tile_23.png,train,frame_0454,3,7,23
frames_dataset_tiles/train/frame_0454_tiles/frame_0454_tile_24.png,train,frame_0454,3,8,24
frames_dataset_tiles/train/frame_0454_tiles/frame_0454_tile_25.png,train,frame_0454,4,1,25
frames_dataset_tiles/train/frame_0454_tiles/frame_0454_tile_26.png,train,frame_0454,4,2,26
frames_dataset_tiles/train/frame_0454_tiles/frame_0454_tile_27.png,train,frame_0454,4,3,27
frames_dataset_tiles/train/frame_0454_tiles/frame_0454_tile_28.png,train,frame_0454,4,4,28
frames_dataset_tiles/train/frame_0454_tiles/frame_0454_tile_29.png,train,frame_0454,4,5,29
frames_dataset_tiles/train/frame_0454_tiles/frame_0454_tile_30.png,train,frame_0454,4,6,30
frames_dataset_tiles/train/frame_0454_tiles/frame_0454_tile_31.png,train,frame_0454,4,7,31
frames_dataset_tiles/train/frame_0454_tiles/frame_0454_tile_32.png,train,frame_0454,4,8,32
frames_dataset_tiles/train/frame_0454_tiles/frame_0454_tile_33.png,train,frame_0454,5,1,33
frames_dataset_tiles/train/frame_0454_tiles/frame_0454_tile_34.png,train,frame_0454,5,2,34
frames_dataset_tiles/train/frame_0454_tiles/frame_0454_tile_35.png,train,frame_0454,5,3,35
frames_dataset_tiles/train/frame_0454_tiles/frame_0454_tile_36.png,train,frame_0454,5,4,36
frames_dataset_tiles/train/frame_0454_tiles/frame_0454_tile_37.png,train,frame_0454,5,5,37
frames_dataset_tiles/train/frame_0454_tiles/frame_0454_tile_38.png,train,frame_0454,5,6,38
frames_dataset_tiles/train/frame_0454_tiles/frame_0454_tile_39.png,train,frame_0454,5,7,39
frames_dataset_tiles/train/frame_0454_tiles/frame_0454_tile_40.png,train,frame_0454,5,8,40
frames_dataset_tiles/train/frame_0454_tiles/frame_0454_tile_41.png,train,frame_0454,6,1,41
frames_dataset_tiles/train/frame_0454_tiles/frame_0454_tile_42.png,train,frame_0454,6,2,42
frames_dataset_tiles/train/frame_0454_tiles/frame_0454_tile_43.png,train,frame_0454,6,3,43
frames_dataset_tiles/train/frame_0454_tiles/frame_0454_tile_44.png,train,frame_0454,6,4,44
frames_dataset_tiles/train/frame_0454_tiles/frame_0454_tile_45.png,train,frame_0454,6,5,45
frames_dataset_tiles/train/frame_0454_tiles/frame_0454_tile_46.png,train,frame_0454,6,6,46
frames_dataset_tiles/train/frame_0454_tiles/frame_0454_tile_47.png,train,frame_0454,6,7,47
frames_dataset_tiles/train/frame_0454_tiles/frame_0454_tile_48.png,train,frame_0454,6,8,48
frames_dataset_tiles/train/frame_0454_tiles/frame_0454_tile_49.png,train,frame_0454,7,1,49
frames_dataset_tiles/train/frame_0454_tiles/frame_0454_tile_50.png,train,frame_0454,7,2,50
frames_dataset_tiles/train/frame_0454_tiles/frame_0454_tile_51.png,train,frame_0454,7,3,51
frames_dataset_tiles/train/frame_0454_tiles/frame_0454_tile_52.png,train,frame_0454,7,4,52
frames_dataset_tiles/train/frame_0454_tiles/frame_0454_tile_53.png,train,frame_0454,7,5,53
frames_dataset_tiles/train/frame_0454_tiles/frame_0454_tile_54.png,train,frame_0454,7,6,54
frames_dataset_tiles/train/frame_0454_tiles/frame_0454_tile_55.png,train,frame_0454,7,7,55
frames_dataset_tiles/train/frame_0454_tiles/frame_0454_tile_56.png,train,frame_0454,7,8,56
frames_dataset_tiles/train/frame_0454_tiles/frame_0454_tile_57.png,train,frame_0454,8,1,57
frames_dataset_tiles/train/frame_0454_tiles/frame_0454_tile_58.png,train,frame_0454,8,2,58
frames_dataset_tiles/train/frame_0454_tiles/frame_0454_tile_59.png,train,frame_0454,8,3,59
frames_dataset_tiles/train/frame_0454_tiles/frame_0454_tile_60.png,train,frame_0454,8,4,60
frames_dataset_tiles/train/frame_0454_tiles/frame_0454_tile_61.png,train,frame_0454,8,5,61
frames_dataset_tiles/train/frame_0454_tiles/frame_0454_tile_62.png,train,frame_0454,8,6,62
frames_dataset_tiles/train/frame_0454_tiles/frame_0454_tile_63.png,train,frame_0454,8,7,63
frames_dataset_tiles/train/frame_0454_tiles/frame_0454_tile_64.png,train,frame_0454,8,8,64
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_01.png,train,frame_0468,1,1,1
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_02.png,train,frame_0468,1,2,2
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_03.png,train,frame_0468,1,3,3
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_04.png,train,frame_0468,1,4,4
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_05.png,train,frame_0468,1,5,5
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_06.png,train,frame_0468,1,6,6
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_07.png,train,frame_0468,1,7,7
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_08.png,train,frame_0468,1,8,8
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_09.png,train,frame_0468,2,1,9
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_10.png,train,frame_0468,2,2,10
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_11.png,train,frame_0468,2,3,11
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_12.png,train,frame_0468,2,4,12
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_13.png,train,frame_0468,2,5,13
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_14.png,train,frame_0468,2,6,14
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_15.png,train,frame_0468,2,7,15
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_16.png,train,frame_0468,2,8,16
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_17.png,train,frame_0468,3,1,17
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_18.png,train,frame_0468,3,2,18
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_19.png,train,frame_0468,3,3,19
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_20.png,train,frame_0468,3,4,20
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_21.png,train,frame_0468,3,5,21
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_22.png,train,frame_0468,3,6,22
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_23.png,train,frame_0468,3,7,23
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_24.png,train,frame_0468,3,8,24
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_25.png,train,frame_0468,4,1,25
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_26.png,train,frame_0468,4,2,26
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_27.png,train,frame_0468,4,3,27
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_28.png,train,frame_0468,4,4,28
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_29.png,train,frame_0468,4,5,29
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_30.png,train,frame_0468,4,6,30
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_31.png,train,frame_0468,4,7,31
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_32.png,train,frame_0468,4,8,32
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_33.png,train,frame_0468,5,1,33
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_34.png,train,frame_0468,5,2,34
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_35.png,train,frame_0468,5,3,35
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_36.png,train,frame_0468,5,4,36
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_37.png,train,frame_0468,5,5,37
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_38.png,train,frame_0468,5,6,38
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_39.png,train,frame_0468,5,7,39
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_40.png,train,frame_0468,5,8,40
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_41.png,train,frame_0468,6,1,41
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_42.png,train,frame_0468,6,2,42
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_43.png,train,frame_0468,6,3,43
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_44.png,train,frame_0468,6,4,44
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_45.png,train,frame_0468,6,5,45
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_46.png,train,frame_0468,6,6,46
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_47.png,train,frame_0468,6,7,47
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_48.png,train,frame_0468,6,8,48
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_49.png,train,frame_0468,7,1,49
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_50.png,train,frame_0468,7,2,50
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_51.png,train,frame_0468,7,3,51
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_52.png,train,frame_0468,7,4,52
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_53.png,train,frame_0468,7,5,53
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_54.png,train,frame_0468,7,6,54
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_55.png,train,frame_0468,7,7,55
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_56.png,train,frame_0468,7,8,56
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_57.png,train,frame_0468,8,1,57
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_58.png,train,frame_0468,8,2,58
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_59.png,train,frame_0468,8,3,59
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_60.png,train,frame_0468,8,4,60
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_61.png,train,frame_0468,8,5,61
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_62.png,train,frame_0468,8,6,62
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_63.png,train,frame_0468,8,7,63
frames_dataset_tiles/train/frame_0468_tiles/frame_0468_tile_64.png,train,frame_0468,8,8,64
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_01.png,train,frame_0483,1,1,1
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_02.png,train,frame_0483,1,2,2
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_03.png,train,frame_0483,1,3,3
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_04.png,train,frame_0483,1,4,4
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_05.png,train,frame_0483,1,5,5
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_06.png,train,frame_0483,1,6,6
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_07.png,train,frame_0483,1,7,7
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_08.png,train,frame_0483,1,8,8
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_09.png,train,frame_0483,2,1,9
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_10.png,train,frame_0483,2,2,10
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_11.png,train,frame_0483,2,3,11
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_12.png,train,frame_0483,2,4,12
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_13.png,train,frame_0483,2,5,13
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_14.png,train,frame_0483,2,6,14
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_15.png,train,frame_0483,2,7,15
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_16.png,train,frame_0483,2,8,16
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_17.png,train,frame_0483,3,1,17
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_18.png,train,frame_0483,3,2,18
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_19.png,train,frame_0483,3,3,19
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_20.png,train,frame_0483,3,4,20
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_21.png,train,frame_0483,3,5,21
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_22.png,train,frame_0483,3,6,22
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_23.png,train,frame_0483,3,7,23
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_24.png,train,frame_0483,3,8,24
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_25.png,train,frame_0483,4,1,25
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_26.png,train,frame_0483,4,2,26
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_27.png,train,frame_0483,4,3,27
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_28.png,train,frame_0483,4,4,28
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_29.png,train,frame_0483,4,5,29
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_30.png,train,frame_0483,4,6,30
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_31.png,train,frame_0483,4,7,31
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_32.png,train,frame_0483,4,8,32
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_33.png,train,frame_0483,5,1,33
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_34.png,train,frame_0483,5,2,34
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_35.png,train,frame_0483,5,3,35
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_36.png,train,frame_0483,5,4,36
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_37.png,train,frame_0483,5,5,37
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_38.png,train,frame_0483,5,6,38
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_39.png,train,frame_0483,5,7,39
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_40.png,train,frame_0483,5,8,40
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_41.png,train,frame_0483,6,1,41
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_42.png,train,frame_0483,6,2,42
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_43.png,train,frame_0483,6,3,43
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_44.png,train,frame_0483,6,4,44
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_45.png,train,frame_0483,6,5,45
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_46.png,train,frame_0483,6,6,46
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_47.png,train,frame_0483,6,7,47
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_48.png,train,frame_0483,6,8,48
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_49.png,train,frame_0483,7,1,49
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_50.png,train,frame_0483,7,2,50
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_51.png,train,frame_0483,7,3,51
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_52.png,train,frame_0483,7,4,52
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_53.png,train,frame_0483,7,5,53
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_54.png,train,frame_0483,7,6,54
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_55.png,train,frame_0483,7,7,55
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_56.png,train,frame_0483,7,8,56
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_57.png,train,frame_0483,8,1,57
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_58.png,train,frame_0483,8,2,58
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_59.png,train,frame_0483,8,3,59
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_60.png,train,frame_0483,8,4,60
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_61.png,train,frame_0483,8,5,61
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_62.png,train,frame_0483,8,6,62
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_63.png,train,frame_0483,8,7,63
frames_dataset_tiles/train/frame_0483_tiles/frame_0483_tile_64.png,train,frame_0483,8,8,64
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_01.png,train,frame_0497,1,1,1
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_02.png,train,frame_0497,1,2,2
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_03.png,train,frame_0497,1,3,3
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_04.png,train,frame_0497,1,4,4
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_05.png,train,frame_0497,1,5,5
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_06.png,train,frame_0497,1,6,6
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_07.png,train,frame_0497,1,7,7
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_08.png,train,frame_0497,1,8,8
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_09.png,train,frame_0497,2,1,9
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_10.png,train,frame_0497,2,2,10
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_11.png,train,frame_0497,2,3,11
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_12.png,train,frame_0497,2,4,12
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_13.png,train,frame_0497,2,5,13
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_14.png,train,frame_0497,2,6,14
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_15.png,train,frame_0497,2,7,15
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_16.png,train,frame_0497,2,8,16
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_17.png,train,frame_0497,3,1,17
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_18.png,train,frame_0497,3,2,18
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_19.png,train,frame_0497,3,3,19
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_20.png,train,frame_0497,3,4,20
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_21.png,train,frame_0497,3,5,21
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_22.png,train,frame_0497,3,6,22
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_23.png,train,frame_0497,3,7,23
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_24.png,train,frame_0497,3,8,24
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_25.png,train,frame_0497,4,1,25
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_26.png,train,frame_0497,4,2,26
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_27.png,train,frame_0497,4,3,27
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_28.png,train,frame_0497,4,4,28
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_29.png,train,frame_0497,4,5,29
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_30.png,train,frame_0497,4,6,30
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_31.png,train,frame_0497,4,7,31
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_32.png,train,frame_0497,4,8,32
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_33.png,train,frame_0497,5,1,33
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_34.png,train,frame_0497,5,2,34
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_35.png,train,frame_0497,5,3,35
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_36.png,train,frame_0497,5,4,36
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_37.png,train,frame_0497,5,5,37
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_38.png,train,frame_0497,5,6,38
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_39.png,train,frame_0497,5,7,39
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_40.png,train,frame_0497,5,8,40
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_41.png,train,frame_0497,6,1,41
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_42.png,train,frame_0497,6,2,42
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_43.png,train,frame_0497,6,3,43
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_44.png,train,frame_0497,6,4,44
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_45.png,train,frame_0497,6,5,45
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_46.png,train,frame_0497,6,6,46
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_47.png,train,frame_0497,6,7,47
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_48.png,train,frame_0497,6,8,48
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_49.png,train,frame_0497,7,1,49
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_50.png,train,frame_0497,7,2,50
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_51.png,train,frame_0497,7,3,51
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_52.png,train,frame_0497,7,4,52
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_53.png,train,frame_0497,7,5,53
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_54.png,train,frame_0497,7,6,54
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_55.png,train,frame_0497,7,7,55
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_56.png,train,frame_0497,7,8,56
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_57.png,train,frame_0497,8,1,57
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_58.png,train,frame_0497,8,2,58
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_59.png,train,frame_0497,8,3,59
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_60.png,train,frame_0497,8,4,60
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_61.png,train,frame_0497,8,5,61
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_62.png,train,frame_0497,8,6,62
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_63.png,train,frame_0497,8,7,63
frames_dataset_tiles/train/frame_0497_tiles/frame_0497_tile_64.png,train,frame_0497,8,8,64
frames_dataset_tiles/train/frame_0496_tiles/frame_0496_tile_01.png,train,frame_0496,1,1,1
frames_dataset_tiles/train/frame_0496_tiles/frame_0496_tile_02.png,train,frame_0496,1,2,2
frames_dataset_tiles/train/frame_0496_tiles/frame_0496_tile_03.png,train,frame_0496,1,3,3
frames_dataset_tiles/train/frame_0496_tiles/frame_0496_tile_04.png,train,frame_0496,1,4,4
frames_dataset_tiles/train/frame_0496_tiles/frame_0496_tile_05.png,train,frame_0496,1,5,5
frames_dataset_tiles/train/frame_0496_tiles/frame_0496_tile_06.png,train,frame_0496,1,6,6
frames_dataset_tiles/train/frame_0496_tiles/frame_0496_tile_07.png,train,frame_0496,1,7,7
frames_dataset_tiles/train/frame_0496_tiles/frame_0496_tile_08.png,train,frame_0496,1,8,8
frames_dataset_tiles/train/frame_0496_tiles/frame_0496_tile_09.png,train,frame_0496,2,1,9
frames_dataset_tiles/train/frame_0496_tiles/frame_0496_tile_10.png,train,frame_0496,2,2,10
frames_dataset_tiles/train/frame_0496_tiles/frame_0496_tile_11.png,train,frame_0496,2,3,11
frames_dataset_tiles/train/frame_0496_tiles/frame_0496_tile_12.png,train,frame_0496,2,4,12
frames_dataset_tiles/train/frame_0496_tiles/frame_0496_tile_13.png,train,frame_0496,2,5,13
frames_dataset_tiles/train/frame_0496_tiles/frame_0496_tile_14.png,train,frame_0496,2,6,14
frames_dataset_tiles/train/frame_0496_tiles/frame_0496_tile_15.png,train,frame_0496,2,7,15
frames_dataset_tiles/train/frame_0496_tiles/frame_0496_tile_16.png,train,frame_0496,2,8,16
frames_dataset_tiles/train/frame_0496_tiles/frame_0496_tile_17.png,train,frame_0496,3,1,17
frames_dataset_tiles/train/frame_0496_tiles/frame_0496_tile_18.png,train,frame_0496,3,2,18
frames_dataset_tiles/train/frame_0496_tiles/frame_0496_tile_19.png,train,frame_0496,3,3,19
frames_dataset_tiles/train/frame_0496_tiles/frame_0496_tile_20.png,train,frame_0496,3,4,20
frames_dataset_tiles/train/frame_0496_tiles/frame_0496_tile_21.png,train,frame_0496,3,5,21
frames_dataset_tiles/train/frame_0496_tiles/frame_0496_tile_22.png,train,frame_0496,3,6,22
frames_dataset_tiles/train/frame_0496_tiles/frame_0496_tile_23.png,train,frame_0496,3,7,23
frames_dataset_tiles/train/frame_0496_tiles/frame_0496_tile_24.png,train,frame_0496,3,8,24
frames_dataset_tiles/train/frame_0496_tiles/frame_0496_tile_25.png,train,frame_0496,4,1,25
frames_dataset_tiles/train/frame_0496_tiles/frame_0496_tile_26.png,train,frame_0496,4,2,26
frames_dataset_tiles/train/frame_0496_tiles/frame_0496_tile_27.png,train,frame_0496,4,3,27
frames_dataset_tiles/train/frame_0496_tiles/frame_0496_tile_28.png,train,frame_0496,4,4,28
frames_dataset_tiles/train/frame_0496_tiles/frame_0496_tile_29.png,train,frame_0496,4,5,29
frames_dataset_tiles/train/frame_0496_tiles/frame_0496_tile_30.png,train,frame_0496,4,6,30
frames_dataset_tiles/train/frame_0496_tiles/frame_0496_tile_31.png,train,frame_0496,4,7,31
